,Usuario,Tweet
650,Alexiagmun,RT @rosario_gabo: Los cercos metálicos y mediáticos de Larreta... https://t.co/IAzVD4ujab
651,AloFormosa,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
652,gabyromero1908,RT @Romyk81: Larreta militarizó la zona de Recoleta.No vas a poder frenar una manifestación popular y pacífica! 
653,O_DiazBulay,"Cuando la dirigencia trataba de descomprimir convocando a encuentros en distintos puntos de la ciudad, Larreta pone… https://t.co/N4pXB6XMUS"
654,moniscout,RT @vodka_hielo: @MonicaMartinovs @Argentinohabla @horaciorlarreta @MarceDaless Si pero ahora la autoridad para sacar esa gente de la calle…
655,augustirrazabal,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
656,Rita16013721,@juanvazquezcfp @Mksv33 @horaciorlarreta Asi va a gobernar Argentina si llega a ser presidente Larreta es perverso… https://t.co/TO162ouSws
657,Roberto36114995,RT @migalvarez63: Larreta en estado puro. Mando a vallar los alrededores de la casa de @CFKArgentina  para evitar el apoyo popular. https:/…
658,felisamarecos2,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
659,moniKporsiempre,RT @poupee111: @EleSpn2 35 carros de asalto cientos de policías de la guardia de infantería. Larreta represor preparando la tapa de Clarín…
660,Juanaleg2,"RT @jefacristina: Larreta queriendo frenar el amor con vallas y policía, patético ! ! ! #ALaCallePorCristina #DeLasPlazasAJuncal https://t.co…"
661,Carlos19925989,"RT @FabianPrl: Dibujado en junio/2016.Nunca más pertinente q hoy: Larreta coloca vallas para q el ""aluvión zoológico"" deje d molestar a la…"
662,lavoz1970,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
663,SecesionSi,"@florenciarietto No me gusta que juegues para Larreta, que te pasó con Pato?"
664,_guionbajoK,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
665,wilfre_hlvs,"Cuanto falta para que la derecha que mata y es antidemocrática, mande sus personajes encapuchados con remera de ""La… https://t.co/apeyktYHLE"
666,CikaveCintia,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
667,Rosario32155,RT @JoseCampagnoli: Larreta multiplicó por 4 el acompañamiento en la casa de CFK.De mínima Un acto por cada valla.#TodosConCristina
668,mandydesirello,RT @Italianoka: No hay vallas que pueda detener el amor del pueblo¡Larreta sos la dictadura! !  https://t.co/iAouVXx9NR
669,Blanca20212,RT @vdoblevexiszeta: Las redes repudian a Larreta por el operativo policial en la casa de Cristina https://t.co/GC8ICzFsmG
670,AliciaA86495054,RT @riellodecba: El Sol Peronista asoma en CABA…Y #pomelo Larreta en su miopía política cree que con su ghetto vip va a preservar el orde…
671,Marieltet,"RT @JuanCar30016094: No ""calcularon"" cuando quisieron PROSCRIBIRLA los del equipo de la canchita de Macri.Ahora parece que tampoco ""calcul…"
672,edugasulla,"RT @JuandoUnderwood: Máximo Kirchner defendió a Larreta y le pidió a los líderes de JXC que se saquen a Macri de encima. ""Le detonó la vida…"
673,Noee621472062,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
674,gabydelego,Parece que las vallas de Larreta no nos van a frenar https://t.co/SWF4zEzbB7
675,cher3_,RT @PERIODlSTAPERON: En cinco días y cinco noches no hubo ni un solo hecho de violencia. Ahora Larreta manda la infantería. ¿Qué busca el c…
676,alitaHerren,Larreta tiene menos ciencia política que el chino del súper de enfrente. Increíble
677,HDCArgentina,RT @Carito4890: Se nota mucho Horacio🤷‍♀️ a los que la insultan los dejas tranquilos a los que la aman vallas y tu policia! ! ! !  Larreta te m…
678,MarcelaSmiljan,"RT @norbertovarela1: Larreta entiende que no puede ser candidato con las diferencias en su espacio y si llegara pierde, entonces provoca un…"
679,AloFormosa,RT @PERIODlSTAPERON: En cinco días y cinco noches no hubo ni un solo hecho de violencia. Ahora Larreta manda la infantería. ¿Qué busca el c…
680,SuperCity17,larreta!  basura!  vos sos los de la grua #SacaLasVallasLarreta
681,SilviaZ12442243,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
682,solfrob,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
683,CristinaLust,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
684,moniscout,RT @LaRosca12345: @Argentinohabla @horaciorlarreta @MarceDaless Larreta debe actuar liberar ese espacioNo amigo tibios con estas mafias NO…
685,aledoc183,"RT @Lupo55: La Villa llegó a Recoleta, bancátela Larreta.  @horaciorlarreta #TodosConCristina #TodosAJuncalyUruguay https://t.co/pqYZsVJ9…"
686,mattniev,@CarlosMaslaton Que bien paga Larreta.
687,argentina_lau,"RT @PERZP: @indignadoxd @elLoco_Baby Larreta debería hacer juntar toda esa mugre, y metérsela en el baúl y el  habitáculo del auto de Porot…"
688,aliciaediaz26,"RT @marcelopueIIaok: Hoy las manifestaciones de apoyo a Cristina iban a ser solamente en plazas, pero por culpa de la provocación de las va…"
689,Gabriel15026308,Larreta demostrando que es democrático...... cuando le conviene https://t.co/L2sly2Alox
690,titimaya15,"RT @GustavoPeirano1: TEMOR POR LA SEGURIDAD DE CRISTINA, SITIADA EN SU DOMICILIO DE RECOLETA POR 35 CARROS DE ASALTO DE LA POLICIA DE LARRE…"
691,MalcoRoberto,RT @PERIODlSTAPERON: En cinco días y cinco noches no hubo ni un solo hecho de violencia. Ahora Larreta manda la infantería. ¿Qué busca el c…
692,hours_carlos,"@florenciarietto @larroqueandres Haber polo obrero a la casa de Cristina,movimiento social evita,partidos que quier… https://t.co/PJbHd1LlJR"
693,Juanaleg2,RT @EleSpn2: Con las rejas de LarretaCon las rejas de LarretaVamo a hacer una parrilla Vamo a hacer una parrilla Para cocinar los chooo…
694,Sergio73725893,"Se les cae la baba para reprimir ...cuidado compañeros, cuidado con los infiltrados de la policía del gatero de lar… https://t.co/5aQCbQy47o"
695,Blanca20212,"RT @6ux7av8: Larreta mostrando la hilacha, pobre infeliz #ALaCallePorCristina"
696,Kuky97271890,RT @MARCELOFAVAOK: ELLA LA MALÉFICA NO ES DUEÑA DEL BARRIO Y HAY SERES HUMANOS QUE NECESITAN VIVIR LIBREMENTE Y NO RODEADOS DE VAGOS ALCOHÓ…
697,lilianabaricola,@Guillerlopezj Sii Guille es el mismo plan sistematico que utilizaba la dictadura! Ahora estan en las redes arengan… https://t.co/2JeOr5XMiG
698,MartaVec,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
699,CelinaVillalb19,RT @eduamack: @productortano @horaciorlarreta Que te pasa Larreta ....mandaste la infantería??Estas filmando a los compañeros...Vas a man…
700,telovamosacont2,RT @clarincom: Andrés “El Cuervo” Larroque cuestionó Horacio Rodríguez Larrtea en las redes sociales por vallar el departamento donde vive…
701,heit_mirta,"RT @Guillerlopezj: Ustedes eran chicos pero hubo una época dónde muchos pensaban que Larreta era la versión ""edulcorada"" o  socialdemócrata…"
702,ma_sfe,RT @Juanjos_RP: @larroqueandres @horaciorlarreta #URGENTE ! ! !  #TodosConCristina #TodosAJuncalyUruguay @larroqueandres 👉🏻@CFKArgentina est…
703,migrifra,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
704,j_madryn,@larroqueandres @rodotailhade @horaciorlarreta No vas a poder vallar las urnas Larreta! ! !  CFK2023
705,Noeliaftv,RT @migalvarez63: Larreta en estado puro. Mando a vallar los alrededores de la casa de @CFKArgentina  para evitar el apoyo popular. https:/…
706,DMissiati,RT @JJose1407: #URGENTE ! ! !  #TodosConCristina A #TodosAJuncalyUruguay@larroqueandres 👉🏻@CFKArgentina esta sitiada por la policía de Larre…
707,BlancaRebori,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
708,cobo_damian,"RT @ZetaOrlando: Larreta prohibió la libertad de circular en Recoleta.¿Ya es título de TN y LN+? Avísenme, porfa."
709,seseleban,RT @kibudi: Larreta queriendo parar al peronismo con 4 vallas.El peronismo. https://t.co/GTAdnHaOik
710,JoniRosen,"RT @WingEzker: Para Clarín no fue Larreta, fue “la Ciudad”. https://t.co/SR2P1hphtg"
711,zuliani_silvana,"Le van a tirar un muerto a larreta acuérdense están buscando el kilombo la desesperación es tal , así se manejan los nuevos montoneros"
712,lavoz1970,"RT @puntoabc: Larreta piensa que va a detener el amor a Cristina con unas vallas. Cayó el muro de Berlín, mirá si no van a caer tus vallas…"
713,gejucar,RT @riellodecba: El Sol Peronista asoma en CABA…Y #pomelo Larreta en su miopía política cree que con su ghetto vip va a preservar el orde…
714,INFOENPROCESO,"RT @SilviaAbaca: Hay que avisarles a los ""defensores"" de la libertad de expresión y coso que capaz no se dieron cuenta que Larreta está tra…"
715,Juanaleg2,RT @aca_dicen: ¿¿Tantas vallas tenes Larreta ???? Me parece bastante torpe de tu parte suponer que vas a poder vallar.....  cuánto ???  dec…
716,DMissiati,RT @riellodecba: El Sol Peronista asoma en CABA…Y #pomelo Larreta en su miopía política cree que con su ghetto vip va a preservar el orde…
717,MLolaVelez,"Los votantes de Larreta están en Recoleta, que pensaban que iba a hacer si los propios ni un baño químico les pusieron?"
718,MarcelaEmpoder3,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
719,JP1710666,"RT @dmane73: Sigan tirando del piolín, sigan. Así no es Larreta! "
720,Andrea47742580,@JuandoUnderwood Que a Larreta no lo voto ni empedo!  Y el miedo de Maximo inútil es que se presente MM y gane x goleada! 
721,gabyromero1908,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
722,GAlmadeconejita,hay que organizarse compañeros... pero cuidadoLarreta enviara a reprimir mal... estemos preparados… https://t.co/bAOlaEtBjD
723,Albertobetito4,RT @DelSudeste: #SacaLasVallasLarreta #DeLasPlazasAJuncal Larreta vas a ser responsable de lo que pueda suceder
724,matilbebordagar,Ojo  los de la policía de Larreta  se mezclara y empezara a tirar piedras     ojo  esta todo armado....aléjese es t… https://t.co/tz4vIvY0qX
725,Elecel1942,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
726,karl_an,RT @EleSpn2: Con las rejas de LarretaCon las rejas de LarretaVamo a hacer una parrilla Vamo a hacer una parrilla Para cocinar los chooo…
727,MaestraAmanda,RT @PauloBaudouin: No puedo creer que Larreta haya vallado la casa de Cristina... Que tipo infame... No podrá detener el olor a chori y a p…
728,PERIODlSTAPERON,En cinco días y cinco noches no hubo ni un solo hecho de violencia. Ahora Larreta manda la infantería. ¿Qué busca e… https://t.co/90P6GyoQCL
729,bontempo_maria,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
730,negrybom22,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
731,MariaBonaretti1,RT @MariaBonaretti1: Que te pasa Larreta te carcome la envidia como la quiere la ciudadanía a Cristina mientras que a vos en san justo te g…
732,Monteverderosok,@CFKArgentina Ojalá antes de reprimir Larreta entienda que gracias a Néstor y a vos mi hija va a ser médica y pudo… https://t.co/ZcP6uWqEJm
733,GrupoMatanza,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
734,Lillyann_25,RT @riellodecba: El Sol Peronista asoma en CABA…Y #pomelo Larreta en su miopía política cree que con su ghetto vip va a preservar el orde…
735,tanika_ana,RT @PamelaPaz07: Larreta cree que las vallas detienen el apoyo del Pueblo y el cansancio ante la mafia macrista.El miedo no es zonzo 🤭#Sa…
736,Noee621472062,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
737,moberisso,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
738,mcortesvela,RT @eldestapeweb: El vallado es en la zona de:▪️ Juncal entre Paraná y Talcahuano▪️ Uruguay entre Montevideo y Arenales.Toda la informa…
739,lulivala,"RT @marcelopueIIaok: Hoy las manifestaciones de apoyo a Cristina iban a ser solamente en plazas, pero por culpa de la provocación de las va…"
740,elsaseoane,RT @JJose1407: #URGENTE ! ! !  #TodosConCristina A #TodosAJuncalyUruguay@larroqueandres 👉🏻@CFKArgentina esta sitiada por la policía de Larre…
741,Virgini14761217,"@NataliaBSalvo Aplausos por Larreta , esos son llevados , no son la expresión popular . Encima unos mugrientos"
742,Adrianacarp0912,Larreta de que tenés miedo???#SacaLasVallasLarreta
743,Maria49Rolon,RT @Osvaldo_Delpapa: Pensa LARRETA  cuando vengas a buscar votosA la MATANZA. no vas a poder pasar Te vamos a esperar ..... https://t.co/…
744,mavperot,"RT @Guillerlopezj: Ustedes eran chicos pero hubo una época dónde muchos pensaban que Larreta era la versión ""edulcorada"" o  socialdemócrata…"
745,LaBordetline,"#TodosConElla #todosconcristlna #TodosContraElLawfare #ALaCalleConCristinaPiden DNI? Libre circulación Larreta, es… https://t.co/oRY7pFAwOA"
746,HormiLiving,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
747,migrifra,"RT @GustavoPeirano1: LARRETA ESTA ATENTANDO CONTRA CRISTINA, LA AISLO Y LA SITIO, TEMO POR SU SEGURIDADANDRES LARROQUE https://t.co/g6SFuO…"
748,marganahmad03,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
749,HerEmiiliia,"RT @AloFormosa: Larreta militarizó los alrededores de la casa de Cristina, para evitar las multitudinarias expresiones de apoyo a su figura…"
750,silviabeig,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
751,Moren1Nora,"RT @Albertovite0131: Inducción al suicidio,lo hicieron Larreta y Vidal con Favaloro, a Luciani nadie lo presiona, cómo lo presionaron a Nis…"
752,FabianV16751827,RT @NegroJuanDo: @jramospadilla @JJose1407 #URGENTE ! ! !  #TodosConCristina #TodosAJuncalyUruguay@larroqueandres 👉🏻@CFKArgentina esta sitia…
753,Pedrozzip,"El MIEDO que le tiene Larreta a Cristina que mando a vallar todo jsjsjs la serie de Evita lo predijo, cuando te tie… https://t.co/Y99VoeDAaw"
754,Mechi2608,"RT @TARANTINI09: Máximo Kirchner pidió a la oposición ""sacarse de encima"" a MacriMáximo estuvo en un encuentro con delegados de la Unión…"
755,GracielaPaggi,La consigna debe ser Basta! ! !  Cristina ha Sido secuestrada por la policía de Larreta! ! ! es imperiosa la figura del p… https://t.co/UUAwBvK67i
756,MAJU766,"RT @norbertovarela1: Larreta entiende que no puede ser candidato con las diferencias en su espacio y si llegara pierde, entonces provoca un…"
757,tanika_ana,RT @aca_dicen: ¿¿Tantas vallas tenes Larreta ???? Me parece bastante torpe de tu parte suponer que vas a poder vallar.....  cuánto ???  dec…
758,PeKa2016,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
